incident_id,location_id,date_time,incident_vehicle_type,deaths_occurred,severity,weather_condition
3509,67,2025-03-10 03:35:00,Bike,2,Major,Sunny
3510,44,2024-05-11 03:40:03,Bus,0,Major,Snowy
3511,33,2024-09-25 18:04:54,Bike,0,Minor,Foggy
3512,73,2024-11-29 22:47:38,Car,1,Minor,Rainy
3513,61,2024-06-03 03:03:10,Bike,2,Moderate,Rainy
3514,9,2025-03-05 23:40:54,Car,0,Moderate,Rainy
3515,68,2024-10-04 23:19:34,Bike,0,Minor,Snowy
3516,35,2024-09-11 07:26:06,Bus,0,Moderate,Foggy
3517,81,2025-04-05 23:20:04,Bike,0,Major,Sunny
3518,98,2024-06-02 00:12:10,Car,1,Moderate,Sunny
3519,88,2024-05-12 08:02:56,Car,0,Major,Snowy
3520,96,2024-12-08 17:43:34,Car,1,Major,Rainy
3521,65,2024-12-17 13:10:02,Car,0,Moderate,Sunny
3522,8,2025-02-27 18:31:04,Bus,1,Major,Snowy
3523,45,2024-07-09 20:03:09,Car,0,Minor,Rainy
3524,87,2024-12-11 03:42:53,Bike,1,Minor,Sunny
3525,47,2024-11-13 05:31:30,Bike,0,Minor,Foggy
3526,40,2025-04-11 00:19:11,Bus,2,Minor,Rainy
3527,76,2025-01-01 22:12:13,Bike,0,Minor,Rainy
3528,54,2024-08-31 04:31:04,Bike,3,Moderate,Snowy
3529,76,2024-05-18 05:08:11,Bike,3,Major,Rainy
3530,46,2024-05-05 20:29:56,Car,0,Minor,Rainy
3531,47,2024-11-04 19:39:34,Bike,3,Major,Sunny
3532,15,2025-03-26 14:53:16,Bike,2,Major,Foggy
3533,19,2024-12-05 09:19:51,Car,2,Minor,Sunny
3534,26,2024-07-16 19:24:19,Bus,2,Moderate,Sunny
3535,52,2025-02-17 12:54:30,Car,0,Minor,Snowy
3536,93,2025-03-19 01:39:13,Car,0,Minor,Rainy
3537,22,2024-08-23 17:16:03,Bike,0,Minor,Foggy
3538,21,2025-01-19 22:25:06,Car,3,Minor,Foggy
3539,51,2024-09-18 10:54:04,Car,3,Moderate,Rainy
3540,38,2024-07-24 15:39:40,Car,0,Major,Snowy
3541,20,2024-12-10 14:13:29,Car,1,Major,Sunny
3542,29,2024-06-09 22:55:52,Bike,0,Minor,Snowy
3543,51,2024-11-22 23:42:48,Car,0,Moderate,Snowy
3544,4,2025-02-11 21:08:04,Bike,3,Major,Sunny
3545,55,2025-02-14 15:23:00,Bike,0,Minor,Foggy
3546,71,2024-04-30 15:16:08,Bus,1,Minor,Sunny
3547,92,2025-02-23 07:32:25,Bus,3,Minor,Snowy
3548,28,2025-04-23 23:02:51,Bike,0,Minor,Snowy
3549,4,2024-12-26 22:04:00,Bike,3,Major,Sunny
3550,22,2024-11-08 23:12:31,Bus,0,Minor,Snowy
3551,76,2024-10-14 14:50:02,Car,2,Major,Sunny
3552,45,2024-12-21 11:18:03,Car,1,Major,Sunny
3553,67,2024-09-27 21:08:04,Bike,0,Moderate,Foggy
3554,86,2024-08-08 02:53:45,Bike,0,Minor,Sunny
3555,66,2024-09-04 13:19:41,Bike,2,Moderate,Snowy
3556,88,2024-05-11 15:25:57,Bike,0,Moderate,Foggy
3557,34,2024-05-02 23:32:16,Bus,1,Moderate,Snowy
3558,91,2025-02-11 00:11:32,Bus,0,Minor,Sunny
3559,55,2025-01-19 08:02:58,Bus,0,Minor,Rainy
3560,1,2025-02-10 15:30:49,Car,1,Minor,Rainy
3561,72,2024-09-10 14:38:16,Car,0,Minor,Snowy
3562,87,2024-06-06 07:15:36,Bus,2,Major,Rainy
3563,38,2024-05-17 21:54:53,Bike,0,Major,Snowy
3564,6,2024-08-20 22:22:51,Bike,0,Moderate,Rainy
3565,86,2024-06-14 14:13:19,Bike,1,Minor,Snowy
3566,25,2024-06-04 02:21:17,Car,3,Moderate,Foggy
3567,82,2024-06-29 04:39:42,Bus,1,Moderate,Rainy
3568,17,2024-06-03 23:32:03,Bus,2,Major,Sunny
3569,61,2025-02-27 06:16:25,Bus,1,Major,Rainy
3570,12,2024-06-23 02:25:20,Bus,0,Major,Foggy
3571,6,2024-11-04 22:50:05,Bike,0,Minor,Rainy
3572,90,2024-07-27 14:34:23,Bus,0,Moderate,Foggy
3573,27,2025-04-07 01:38:44,Bus,1,Minor,Sunny
3574,8,2024-11-23 11:25:37,Car,1,Minor,Snowy
3575,83,2025-03-02 16:22:25,Bike,3,Moderate,Snowy
3576,65,2024-08-04 14:38:37,Bus,0,Moderate,Foggy
3577,57,2024-05-07 20:44:36,Bike,0,Major,Snowy
3578,93,2024-06-17 12:50:23,Bus,0,Minor,Rainy
3579,99,2024-09-27 20:46:19,Car,2,Moderate,Snowy
3580,40,2024-09-26 21:19:47,Bus,0,Major,Sunny
3581,14,2024-06-03 12:10:57,Bike,1,Moderate,Sunny
3582,35,2025-03-16 05:40:29,Car,0,Minor,Rainy
3583,48,2025-01-24 10:16:09,Bike,0,Minor,Snowy
3584,84,2024-05-28 04:08:06,Bus,0,Minor,Foggy
3585,56,2024-05-14 00:17:35,Bike,0,Moderate,Sunny
3586,49,2024-07-23 17:51:17,Car,0,Major,Sunny
3587,13,2024-06-26 06:26:56,Car,1,Moderate,Sunny
3588,61,2024-08-17 15:01:30,Bike,2,Minor,Sunny
3589,49,2025-03-22 03:23:47,Car,0,Moderate,Rainy
3590,46,2024-07-22 04:28:52,Bus,2,Major,Snowy
3591,62,2024-12-24 08:04:41,Bike,0,Minor,Foggy
3592,8,2024-09-10 04:51:37,Bus,1,Moderate,Foggy
3593,43,2024-08-18 17:43:10,Car,1,Minor,Snowy
3594,20,2025-04-02 01:23:01,Bike,0,Major,Foggy
3595,97,2024-06-25 05:45:12,Bus,1,Major,Rainy
3596,90,2025-04-24 16:24:52,Car,0,Minor,Foggy
3597,39,2024-09-19 20:05:22,Car,2,Major,Snowy
3598,85,2024-06-01 11:15:28,Car,0,Minor,Foggy
3599,49,2024-08-27 20:21:18,Bike,3,Minor,Snowy
3600,64,2024-08-07 22:51:04,Car,1,Moderate,Snowy
3601,62,2024-11-18 22:08:36,Bus,1,Moderate,Snowy
3602,54,2024-05-30 05:46:08,Car,1,Major,Sunny
3603,9,2025-04-06 17:00:46,Car,0,Major,Rainy
3604,88,2024-06-12 05:17:55,Bus,0,Minor,Snowy
3605,37,2025-02-10 20:27:36,Bike,1,Minor,Foggy
3606,49,2024-08-13 15:19:26,Bike,3,Moderate,Sunny
3607,41,2025-03-17 09:07:58,Bike,3,Moderate,Rainy
3608,17,2024-08-16 22:55:39,Bus,0,Major,Foggy
3609,88,2025-03-20 16:54:58,Bike,0,Major,Foggy
3610,21,2024-06-10 05:52:41,Bus,2,Major,Foggy
3611,51,2024-05-03 09:43:39,Bike,0,Moderate,Sunny
3612,59,2025-02-13 16:14:15,Bus,0,Moderate,Rainy
3613,39,2024-05-19 09:27:52,Bike,0,Moderate,Rainy
3614,55,2025-04-23 14:32:02,Bus,1,Minor,Foggy
3615,41,2024-11-26 03:11:23,Bus,0,Minor,Rainy
3616,39,2024-10-29 02:14:15,Bike,1,Major,Sunny
3617,13,2025-01-07 02:37:46,Car,3,Moderate,Rainy
3618,64,2024-07-30 19:07:57,Bus,0,Minor,Snowy
3619,11,2024-09-22 02:57:56,Bike,0,Major,Snowy
3620,19,2025-01-02 04:58:51,Bus,0,Major,Sunny
3621,11,2025-01-19 15:21:03,Bus,0,Major,Foggy
3622,77,2024-10-22 18:28:34,Bus,0,Moderate,Snowy
3623,46,2024-09-23 12:39:00,Bus,0,Minor,Foggy
3624,45,2024-06-27 21:46:19,Bike,0,Moderate,Snowy
3625,1,2024-08-12 18:38:11,Bike,0,Minor,Sunny
3626,40,2025-01-05 00:32:13,Bike,0,Minor,Foggy
3627,19,2024-09-04 07:06:38,Bike,0,Minor,Snowy
3628,76,2024-06-15 20:25:07,Car,1,Minor,Foggy
3629,72,2024-10-26 23:06:13,Bus,0,Major,Snowy
3630,72,2024-10-07 02:28:00,Car,0,Major,Foggy
3631,61,2024-11-28 21:34:57,Car,3,Minor,Snowy
3632,12,2024-09-02 23:04:59,Car,3,Minor,Snowy
3633,61,2024-04-27 05:37:37,Bus,0,Major,Sunny
3634,33,2024-10-20 15:57:59,Car,0,Moderate,Snowy
3635,45,2024-07-17 10:51:45,Car,0,Minor,Foggy
3636,90,2024-12-20 14:35:06,Car,2,Minor,Foggy
3637,92,2025-01-22 07:02:35,Bus,2,Minor,Snowy
3638,69,2025-04-17 04:10:58,Bus,0,Major,Sunny
3639,8,2024-05-06 15:58:27,Car,0,Minor,Foggy
3640,25,2024-06-25 21:23:45,Bike,0,Major,Snowy
3641,91,2024-11-18 10:26:51,Car,0,Moderate,Sunny
3642,46,2024-12-06 13:30:48,Car,1,Moderate,Foggy
3643,87,2024-10-26 04:52:27,Car,1,Moderate,Snowy
3644,30,2024-12-14 16:11:04,Bike,0,Major,Foggy
3645,47,2024-08-30 18:32:33,Bus,0,Minor,Foggy
3646,87,2025-02-28 07:26:19,Bike,1,Minor,Sunny
3647,49,2024-07-03 23:10:36,Car,0,Major,Rainy
3648,47,2025-02-15 12:23:12,Bike,0,Minor,Foggy
3649,84,2024-09-12 09:08:30,Car,3,Major,Sunny
3650,82,2025-04-17 11:40:34,Car,0,Minor,Sunny
3651,18,2024-10-20 19:19:18,Bike,0,Major,Snowy
3652,66,2024-09-08 18:30:06,Car,1,Minor,Snowy
3653,68,2024-07-14 10:18:40,Car,0,Moderate,Sunny
3654,94,2024-09-25 04:17:43,Bike,2,Major,Sunny
3655,33,2024-09-03 21:12:51,Bike,3,Major,Foggy
3656,36,2025-04-17 21:40:07,Bike,0,Moderate,Sunny
3657,82,2024-07-20 01:45:45,Car,0,Major,Rainy
3658,19,2025-01-20 05:12:20,Bike,0,Minor,Sunny
3659,28,2024-11-20 11:43:16,Bus,0,Minor,Sunny
3660,40,2024-09-06 05:00:31,Bike,0,Major,Sunny
3661,84,2025-02-16 09:54:07,Bus,0,Major,Foggy
3662,97,2024-05-13 09:21:07,Bike,1,Minor,Rainy
3663,76,2025-01-22 00:21:50,Bus,2,Moderate,Sunny
3664,15,2024-07-04 17:40:25,Bike,1,Moderate,Foggy
3665,41,2025-01-21 21:51:19,Car,0,Minor,Rainy
3666,39,2025-04-19 18:42:47,Bike,1,Minor,Sunny
3667,2,2024-12-02 14:20:50,Car,0,Major,Sunny
3668,63,2025-02-25 08:45:04,Bike,0,Moderate,Rainy
3669,29,2025-01-16 12:56:52,Car,3,Minor,Snowy
3670,74,2025-04-22 01:52:11,Bus,1,Major,Foggy
3671,66,2025-03-28 01:44:33,Bike,0,Moderate,Foggy
3672,51,2025-03-18 08:19:25,Bus,2,Major,Sunny
3673,75,2024-07-18 08:51:05,Car,1,Minor,Snowy
3674,77,2024-09-22 11:08:13,Car,1,Moderate,Foggy
3675,10,2024-07-12 06:40:39,Bus,0,Major,Foggy
3676,14,2025-01-28 12:00:56,Car,1,Minor,Sunny
3677,82,2025-02-08 14:57:44,Bus,1,Minor,Sunny
3678,51,2024-12-11 09:01:46,Bus,1,Moderate,Rainy
3679,73,2024-06-29 19:08:33,Bus,1,Minor,Foggy
3680,39,2024-06-01 18:48:47,Bike,0,Major,Rainy
3681,28,2024-06-28 15:07:04,Car,0,Minor,Rainy
3682,3,2025-02-24 09:16:27,Car,0,Major,Sunny
3683,84,2024-12-02 16:57:12,Bus,0,Minor,Rainy
3684,70,2024-12-08 07:05:51,Car,3,Minor,Rainy
3685,27,2024-08-20 06:11:42,Bus,2,Minor,Rainy
3686,2,2025-03-26 05:37:35,Bus,2,Major,Foggy
3687,93,2025-01-14 15:12:04,Bike,0,Minor,Rainy
3688,38,2024-11-27 18:39:32,Bus,2,Minor,Foggy
3689,3,2024-10-24 13:53:23,Bike,2,Moderate,Snowy
3690,16,2024-08-30 07:22:48,Car,3,Moderate,Sunny
3691,94,2024-06-05 13:00:41,Bike,0,Minor,Rainy
3692,40,2025-01-18 12:18:24,Bus,0,Minor,Sunny
3693,2,2025-04-18 13:21:30,Bike,3,Major,Sunny
3694,81,2024-11-29 17:25:40,Bike,0,Major,Snowy
3695,41,2024-12-02 17:20:59,Car,2,Minor,Snowy
3696,12,2024-07-21 02:21:00,Bus,1,Major,Foggy
3697,35,2024-07-17 12:28:16,Car,3,Major,Foggy
3698,65,2024-11-27 04:54:03,Bike,0,Major,Foggy
3699,55,2024-12-16 02:38:14,Car,0,Major,Foggy
3700,45,2025-04-17 20:49:54,Bus,0,Moderate,Snowy
3701,79,2024-05-20 21:41:20,Bike,0,Minor,Foggy
3702,90,2024-07-09 21:59:57,Car,1,Moderate,Sunny
3703,85,2024-06-16 16:18:15,Bike,0,Minor,Sunny
3704,62,2024-09-13 21:45:57,Car,3,Moderate,Sunny
3705,49,2024-12-19 14:08:01,Bus,3,Moderate,Snowy
3706,95,2025-02-10 00:14:13,Bus,1,Minor,Sunny
3707,25,2024-08-15 17:07:22,Car,3,Minor,Snowy
3708,23,2024-04-29 20:24:03,Bus,0,Minor,Sunny
3709,24,2024-11-18 06:48:05,Bike,0,Minor,Foggy
3710,38,2025-01-29 04:07:18,Bus,2,Moderate,Sunny
3711,28,2024-11-30 05:06:47,Bike,2,Major,Foggy
3712,21,2024-09-03 03:21:02,Bike,2,Moderate,Rainy
3713,54,2025-01-31 01:49:45,Bus,0,Moderate,Rainy
3714,18,2024-09-15 10:04:19,Bike,1,Major,Rainy
3715,36,2024-11-13 04:39:08,Bus,2,Minor,Sunny
3716,99,2024-08-10 03:39:48,Bike,3,Minor,Snowy
3717,45,2025-01-19 23:23:00,Car,2,Major,Foggy
3718,73,2024-12-30 06:14:16,Bus,3,Minor,Foggy
3719,53,2024-10-18 04:06:12,Bus,0,Minor,Foggy
3720,30,2024-07-22 13:11:29,Bus,2,Major,Sunny
3721,60,2024-08-15 10:28:39,Bus,2,Minor,Foggy
3722,98,2024-12-24 23:13:46,Car,0,Major,Snowy
3723,32,2025-03-06 09:25:05,Bus,0,Major,Foggy
3724,67,2024-12-28 13:04:37,Bus,0,Moderate,Foggy
3725,67,2024-10-01 04:50:41,Bike,2,Moderate,Sunny
3726,28,2024-10-03 08:16:41,Bus,0,Minor,Snowy
3727,44,2024-08-28 08:52:22,Car,0,Moderate,Foggy
3728,79,2024-07-25 15:20:19,Bus,2,Moderate,Snowy
3729,41,2024-11-18 18:44:09,Car,0,Moderate,Snowy
3730,63,2025-04-06 04:30:22,Bus,0,Major,Foggy
3731,23,2024-05-15 22:06:08,Bus,1,Major,Rainy
3732,75,2025-01-26 15:23:54,Bike,3,Moderate,Sunny
3733,48,2024-09-11 21:58:31,Bike,0,Minor,Rainy
3734,32,2024-10-11 04:29:17,Bike,0,Major,Sunny
3735,57,2024-09-25 22:24:05,Bike,2,Major,Sunny
3736,100,2024-07-23 10:29:32,Bike,0,Major,Foggy
3737,33,2024-09-03 13:02:37,Bus,2,Minor,Rainy
3738,24,2024-09-19 07:04:23,Bike,0,Major,Foggy
3739,39,2025-04-16 20:43:56,Bike,2,Major,Sunny
3740,34,2025-04-10 11:55:39,Car,2,Major,Sunny
3741,56,2024-09-14 15:27:18,Bus,0,Major,Snowy
3742,28,2024-09-30 20:51:25,Bike,3,Minor,Snowy
3743,37,2024-10-29 23:48:32,Car,3,Moderate,Rainy
3744,7,2024-11-05 10:32:08,Bike,3,Major,Sunny
3745,68,2025-02-14 04:53:54,Car,1,Major,Snowy
3746,37,2024-08-14 15:42:53,Car,0,Moderate,Sunny
3747,56,2025-01-06 15:14:48,Car,3,Major,Sunny
3748,65,2024-08-15 09:54:29,Car,3,Moderate,Snowy
3749,65,2025-03-04 23:17:28,Bus,0,Moderate,Rainy
3750,47,2024-08-04 19:20:21,Bike,0,Moderate,Rainy
3751,20,2024-07-15 21:30:08,Car,0,Moderate,Snowy
3752,19,2024-09-04 21:13:57,Car,2,Moderate,Foggy
3753,29,2024-04-30 15:48:32,Bus,3,Moderate,Rainy
3754,74,2024-06-05 20:12:16,Car,1,Minor,Sunny
3755,60,2024-07-22 01:45:14,Bike,0,Minor,Rainy
3756,18,2024-12-23 10:52:52,Car,0,Major,Rainy
3757,92,2024-11-30 01:59:12,Bus,2,Major,Sunny
3758,35,2024-06-08 14:51:20,Bike,1,Moderate,Foggy
3759,43,2024-09-01 08:50:19,Bus,0,Major,Snowy
3760,95,2024-07-12 03:48:29,Bike,3,Major,Foggy
3761,91,2024-11-01 21:06:18,Bike,0,Major,Foggy
3762,11,2024-04-30 04:50:40,Bike,0,Minor,Sunny
3763,49,2024-05-09 13:25:38,Car,0,Major,Snowy
3764,38,2024-08-17 15:43:48,Bus,3,Moderate,Snowy
3765,64,2024-06-30 01:19:56,Car,0,Major,Foggy
3766,69,2025-02-12 06:39:47,Bus,0,Moderate,Snowy
3767,8,2024-11-22 00:40:36,Bus,0,Minor,Snowy
3768,34,2025-03-04 01:55:29,Bike,1,Major,Snowy
3769,48,2024-08-23 00:36:51,Bus,1,Minor,Snowy
3770,56,2024-08-22 05:09:42,Bus,0,Major,Rainy
3771,76,2024-05-21 01:30:31,Bike,0,Major,Sunny
3772,65,2024-07-21 10:22:23,Bike,2,Minor,Foggy
3773,31,2025-01-28 12:09:30,Bike,2,Minor,Rainy
3774,4,2024-05-30 11:53:47,Bus,2,Minor,Sunny
3775,50,2024-10-17 22:06:47,Bus,0,Moderate,Snowy
3776,69,2025-01-03 17:01:57,Bike,0,Minor,Snowy
3777,30,2024-11-27 14:49:37,Bus,3,Moderate,Snowy
3778,88,2025-01-28 13:35:21,Car,0,Major,Rainy
3779,59,2024-09-10 22:17:20,Bus,0,Minor,Snowy
3780,67,2025-02-01 03:34:39,Bus,0,Moderate,Sunny
3781,75,2024-09-23 00:18:28,Bike,1,Minor,Snowy
3782,45,2024-09-04 15:50:42,Bike,2,Moderate,Snowy
3783,4,2024-06-20 01:07:38,Car,0,Major,Rainy
3784,26,2025-03-04 06:42:53,Bike,2,Minor,Snowy
3785,27,2024-06-17 10:02:26,Bus,0,Moderate,Foggy
3786,46,2024-05-17 20:28:17,Car,0,Minor,Sunny
3787,64,2024-11-24 14:35:34,Bus,0,Moderate,Rainy
3788,91,2025-03-04 02:33:19,Bike,0,Major,Sunny
3789,51,2024-09-10 23:32:31,Bus,0,Minor,Sunny
3790,50,2025-03-22 03:29:38,Bus,3,Moderate,Snowy
3791,6,2025-01-24 06:10:05,Car,0,Major,Sunny
3792,59,2025-04-19 06:26:02,Bike,0,Moderate,Sunny
3793,15,2024-08-24 16:19:49,Bus,0,Major,Foggy
3794,30,2024-07-21 14:44:03,Bike,3,Minor,Rainy
3795,42,2025-04-01 23:27:15,Bus,2,Moderate,Rainy
3796,37,2024-10-03 12:47:32,Bike,0,Minor,Rainy
3797,42,2025-01-30 16:36:42,Bus,3,Moderate,Foggy
3798,35,2024-10-23 12:39:37,Bike,1,Major,Foggy
3799,87,2024-11-23 03:27:38,Bike,0,Moderate,Snowy
3800,6,2024-08-05 00:12:34,Car,1,Moderate,Rainy
3801,68,2025-03-01 06:52:48,Bike,3,Major,Rainy
3802,18,2025-03-08 22:49:28,Car,0,Moderate,Snowy
3803,73,2024-10-30 21:41:40,Car,0,Minor,Rainy
3804,29,2025-03-27 23:09:08,Bus,0,Major,Snowy
3805,77,2024-10-01 01:26:27,Bus,0,Minor,Foggy
3806,59,2025-04-10 06:52:59,Car,0,Minor,Foggy
3807,47,2024-09-14 09:23:10,Bike,0,Moderate,Rainy
3808,17,2024-08-17 08:03:42,Bus,0,Moderate,Sunny
3809,96,2025-01-02 02:40:52,Bus,0,Major,Snowy
3810,22,2024-12-05 03:18:33,Bike,3,Minor,Rainy
3811,68,2024-10-14 17:07:25,Car,3,Major,Foggy
3812,69,2025-04-05 17:54:59,Bike,2,Minor,Rainy
3813,37,2024-09-12 05:42:16,Bike,1,Major,Sunny
3814,49,2024-11-18 21:53:24,Car,3,Major,Foggy
3815,13,2024-08-23 13:44:49,Car,2,Major,Foggy
3816,34,2025-04-22 13:12:46,Bike,0,Minor,Snowy
3817,86,2024-05-21 01:13:41,Car,1,Moderate,Foggy
3818,53,2024-10-02 00:33:56,Bike,1,Moderate,Foggy
3819,87,2024-11-30 03:59:05,Bike,1,Minor,Rainy
3820,51,2024-09-02 11:25:22,Car,0,Minor,Rainy
3821,3,2024-09-08 05:16:20,Bus,3,Minor,Sunny
3822,42,2024-08-12 21:23:03,Bike,3,Major,Rainy
3823,98,2024-09-09 08:28:00,Bike,0,Moderate,Foggy
3824,32,2024-10-05 00:55:54,Car,3,Major,Snowy
3825,51,2024-05-27 03:49:30,Car,3,Major,Rainy
3826,85,2024-11-28 13:32:39,Bus,2,Moderate,Foggy
3827,46,2025-04-20 19:08:06,Bus,0,Major,Sunny
3828,21,2024-12-18 03:49:12,Car,2,Moderate,Foggy
3829,44,2025-01-04 04:12:41,Bus,1,Major,Foggy
3830,11,2024-12-09 00:37:20,Bus,2,Minor,Foggy
3831,68,2024-04-30 02:14:17,Bike,1,Minor,Rainy
3832,1,2024-11-05 21:52:29,Bike,3,Minor,Rainy
3833,92,2024-12-01 18:53:44,Bike,0,Minor,Snowy
3834,63,2024-11-15 05:28:56,Car,0,Major,Foggy
3835,24,2024-08-04 04:45:00,Bus,0,Major,Snowy
3836,99,2024-06-28 18:19:11,Bus,0,Major,Sunny
3837,13,2025-02-10 18:00:23,Bus,1,Major,Snowy
3838,98,2025-03-15 13:29:09,Bike,3,Minor,Snowy
3839,11,2025-01-11 21:28:40,Car,2,Minor,Snowy
3840,100,2025-02-08 10:08:10,Car,0,Major,Snowy
3841,51,2024-10-08 15:06:56,Car,0,Moderate,Foggy
3842,17,2024-09-07 19:23:29,Bike,2,Minor,Sunny
3843,99,2025-03-31 04:18:01,Bike,1,Moderate,Foggy
3844,82,2024-11-11 15:46:26,Bus,2,Minor,Sunny
3845,86,2025-02-18 08:59:25,Bike,0,Minor,Snowy
3846,24,2024-05-28 14:07:46,Car,0,Moderate,Foggy
3847,19,2025-02-03 12:12:11,Bike,3,Moderate,Sunny
3848,37,2024-09-04 05:34:25,Bike,3,Moderate,Sunny
3849,85,2024-07-23 14:56:07,Bike,3,Major,Sunny
3850,8,2025-03-02 10:21:03,Bike,0,Moderate,Snowy
3851,28,2025-01-06 17:26:18,Bike,3,Moderate,Snowy
3852,5,2024-08-19 21:24:14,Bus,0,Major,Foggy
3853,17,2024-07-28 16:36:34,Bus,2,Moderate,Snowy
3854,36,2025-02-17 02:43:27,Bike,3,Major,Foggy
3855,19,2024-07-19 22:53:38,Bike,0,Major,Foggy
3856,64,2024-06-21 11:48:00,Bike,0,Major,Rainy
3857,91,2024-12-01 13:46:18,Bus,0,Minor,Rainy
3858,98,2025-01-02 12:18:21,Bus,0,Minor,Snowy
3859,11,2024-12-12 01:25:19,Car,0,Moderate,Foggy
3860,54,2025-04-03 00:07:38,Bus,2,Minor,Snowy
3861,45,2024-05-11 05:52:30,Bike,1,Major,Rainy
3862,47,2025-04-05 00:40:59,Bike,0,Minor,Foggy
3863,12,2024-11-20 22:56:38,Car,2,Major,Snowy
3864,21,2024-04-26 14:19:57,Bike,0,Major,Snowy
3865,11,2024-07-22 04:54:45,Car,1,Minor,Sunny
3866,92,2025-04-19 22:09:34,Bus,2,Moderate,Foggy
3867,5,2024-08-25 18:17:45,Bike,0,Moderate,Rainy
3868,81,2024-10-20 18:08:19,Bike,0,Moderate,Sunny
3869,56,2025-04-06 04:07:56,Car,0,Moderate,Snowy
3870,20,2025-01-25 00:33:50,Bus,0,Minor,Rainy
3871,41,2024-08-04 16:12:14,Bike,1,Major,Snowy
3872,46,2024-10-15 05:41:00,Bus,3,Moderate,Sunny
3873,12,2024-11-21 13:29:49,Car,1,Minor,Rainy
3874,70,2024-11-14 08:14:37,Car,0,Moderate,Sunny
3875,17,2025-03-17 18:59:31,Bike,0,Minor,Snowy
3876,19,2024-09-11 01:38:52,Car,3,Minor,Rainy
3877,26,2024-06-19 00:40:04,Car,0,Minor,Sunny
3878,48,2024-06-01 07:12:48,Bus,0,Minor,Foggy
3879,52,2025-04-08 19:41:13,Bike,3,Moderate,Foggy
3880,96,2025-03-08 13:03:19,Bus,3,Moderate,Rainy
3881,70,2025-03-30 08:33:50,Car,2,Major,Sunny
3882,55,2024-09-17 11:29:34,Bike,0,Moderate,Foggy
3883,100,2024-07-15 16:41:23,Bus,0,Minor,Foggy
3884,75,2024-05-26 13:54:03,Car,0,Major,Rainy
3885,33,2025-01-23 16:14:06,Car,0,Moderate,Rainy
3886,62,2024-06-08 16:57:28,Bike,0,Major,Foggy
3887,88,2025-02-16 18:06:37,Car,0,Major,Sunny
3888,23,2024-07-06 18:49:40,Car,2,Major,Foggy
3889,15,2024-09-27 07:32:38,Car,1,Moderate,Snowy
3890,27,2024-08-10 22:37:24,Bike,1,Major,Sunny
3891,75,2025-04-25 06:54:25,Bike,2,Moderate,Rainy
3892,64,2024-11-19 20:07:03,Bus,2,Minor,Foggy
3893,81,2024-07-21 16:10:01,Bike,0,Minor,Snowy
3894,51,2024-08-21 11:36:47,Bike,0,Minor,Snowy
3895,53,2024-06-16 23:34:19,Bus,0,Major,Foggy
3896,78,2024-05-17 14:09:34,Bus,0,Major,Rainy
3897,91,2024-12-23 16:39:29,Bus,0,Moderate,Foggy
3898,82,2024-10-15 00:14:59,Bus,2,Moderate,Snowy
3899,92,2024-05-07 15:36:02,Bus,0,Major,Rainy
3900,51,2024-11-30 09:20:28,Car,0,Major,Sunny
3901,47,2024-09-17 07:03:56,Car,3,Moderate,Sunny
3902,4,2024-05-14 16:27:41,Car,0,Moderate,Snowy
3903,7,2025-02-22 23:44:54,Bus,0,Minor,Snowy
3904,35,2024-08-15 07:02:03,Car,2,Moderate,Sunny
3905,48,2024-10-14 14:02:41,Car,0,Major,Rainy
3906,73,2024-08-22 03:15:14,Car,0,Minor,Sunny
3907,72,2024-05-27 21:30:02,Bike,0,Major,Rainy
3908,45,2025-02-24 00:02:08,Bus,0,Major,Rainy
3909,81,2024-11-21 16:38:13,Bike,2,Major,Snowy
3910,81,2024-08-25 09:40:48,Car,0,Major,Sunny
3911,97,2024-06-04 22:00:56,Car,3,Moderate,Sunny
3912,96,2024-04-27 04:20:37,Bike,3,Major,Foggy
3913,72,2024-07-03 20:23:01,Bike,0,Moderate,Rainy
3914,19,2024-07-29 04:01:22,Bike,0,Minor,Foggy
3915,63,2024-05-28 00:09:02,Bus,3,Major,Snowy
3916,38,2024-05-31 16:39:44,Bike,3,Minor,Foggy
3917,67,2024-09-30 12:11:20,Bike,0,Minor,Snowy
3918,59,2025-03-06 04:46:41,Bike,1,Moderate,Rainy
3919,69,2024-10-31 06:00:16,Bike,2,Minor,Snowy
3920,13,2024-11-25 10:30:27,Car,0,Minor,Rainy
3921,47,2024-04-29 00:38:16,Bike,1,Major,Foggy
3922,61,2025-03-01 00:54:45,Bus,0,Moderate,Foggy
3923,31,2024-06-05 03:24:46,Car,0,Moderate,Sunny
3924,80,2025-04-05 19:04:37,Car,0,Minor,Snowy
3925,96,2024-07-14 00:39:51,Bus,0,Moderate,Sunny
3926,22,2024-10-01 18:24:38,Bike,0,Moderate,Snowy
3927,93,2024-09-30 01:35:32,Bike,0,Moderate,Foggy
3928,86,2024-05-01 12:53:44,Bike,1,Minor,Foggy
3929,43,2024-08-08 03:16:53,Car,0,Major,Sunny
3930,67,2024-11-03 15:28:10,Bus,3,Minor,Rainy
3931,54,2024-11-09 08:11:32,Bike,2,Minor,Foggy
3932,10,2025-04-14 01:17:47,Bus,2,Moderate,Foggy
3933,42,2025-02-24 23:43:11,Bike,2,Moderate,Snowy
3934,64,2024-08-06 02:04:00,Bus,0,Moderate,Sunny
3935,21,2025-04-08 15:17:49,Bus,3,Moderate,Snowy
